Id,JobTitle,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,Address,Category,WorkingHours,CompanyName,JobDescription,ApplicationMethod,Document,Detail
76,[구로동/3등급/여자/오전+오후] 재가 요양보호사 채용,등록일 : 2025-07-04,마감일 : 2025-09-03,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 구로구 새말로,구로구,"주5일
주 15시간 근로
09:00 ~ 12:00",수일홈케어복지센타,"직무내용
* 3등급 여자어르신(32년생) 케어/거동불편/아들과 거주
* 식사(국,반찬) 준비/외출 및 병원동행_휠체어 이동도움/화장실 부축도움/목욕케어/방,화장실 청소, 세탁 등 일상생활지원 
* 장시간 근무자 우대

* 시급: 12,800원(기본:10,030원+주휴수당+연차수당 포함) + 비급여(5시간): 13,000원 지급","방문,
기타 (전화면접)",기타(자격증 사본),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAG002507040003&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
77,[거여동] 송파파크센트럴아파트 청소원 모집,등록일 : 2025-07-04,마감일 : 2025-09-03,Not found,경력무관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",월급 172 만원 ~ 172 만원,서울특별시 송파구 오금로,송파구,"주6일
주 33시간 근로",주식회사 라포르,"직무내용
거여동 송파파크센트럴 아파트 청소
근무시간09:00~16:00/09:00~12:00(주6일) 휴게시간:1시간
급여:1.726,170원","방문,
기타 (전화)",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAS002507040003&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
78,상계주공6단지 아파트 4등급 할머니 주5일 오후재가,등록일 : 2025-07-04,마감일 : 2025-07-18,Not found,신입,요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 노원구 동일로,노원구,"주5일
주 15시간 근로
13:00 ~ 16:00",남산 재가 방문요양,"직무내용
상계주공6단지 아파트 4등급 할머니 주5일 오후재가
근무시간 : 13:00-16:00 (주5일 근무)
시급 : 포괄시급 13,000원
문의 : 010-4300-3998
*시간조정가능*","방문,
이메일 (개인회원 로그인 후 조회가능),
기타 (전화)","기타(요양보호사 자격증, 건강검진 결과서)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAJ002507040002&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
79,성수금호타운 아파트 미화원 채용,등록일 : 2025-07-04,마감일 : 2025-09-03,Not found,경력무관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",월급 145 만원 이상,서울특별시 성동구 성수동2가,성동구,"주5일
주 25시간 근로",인덕종합관리(주),"직무내용
- 아파트 미화
- 주5일근무 (월~금  08:00~15:00/휴게시간 12:00~13:00 )
- 급여 : 월 1,450,000 원 
- 지원 문의 ( 02-498-9374 /010-9016-9988)","팩스,
기타 (지원 문의 ( 02-498-9374 ))",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAQ002507040001&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
80,(채용대행) 재가 요양보호사 모집,등록일 : 2025-07-04,마감일 : 2025-09-03,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 금천구 가산로,금천구,"주5일
주 15시간 근로
15:00 ~ 18:00",사랑나눔케어노인복지센터,"직무내용
가산동 주민센터 근처 아파트
4등급 할머니 주5일 오후3시~6시  (시간 변경 불가)

저녁 식사 챙겨 드리가 .운동 도움 등
일상적인 요양보호사 업무

문의 : 010-8393-7021   한국 분만 희망하심","방문,
기타 (전화 후 방문)","기타(자격증, 건강검진서)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJKE002507040001&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
81,자동차 세차 및 관리,등록일 : 2025-07-04,마감일 : 2025-09-02,Not found,경력무관,기타 자동차 운전원,월급 230 만원 ~ 250 만원,서울특별시 금천구 두산로,금천구,"주5일
주 40시간 근로",씨에스자동차정비,"직무내용
○ (자동차 수리 후)  정비된 자동차 세차(먼지 제거 등, 물세차 아님) 및 현장 관리


○ 운전가능자(필수)","방문,
기타 (전화 또는 문자 후 방문)",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAI002507040001&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
82,불광동 4등급 할아버지 오전(9시~12시) 요양보호사구인,등록일 : 2025-07-04,마감일 : 2025-08-03,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 13,000 원",서울특별시 은평구 통일로,은평구,"주5일
주 15시간 근로
09:00 ~ 12:00",가족사랑 재가복지센터,"직무내용
- 불광동 4등급 할아버지 요양 발등수술로 거동이 어려울 수 있음, 대화가능

- 신체활동 지원, 정서지원, 가사 및 일상생활 지원

-  시급 10,030원 + (주휴수당, 연차수당) = 12,700원~13000원","방문,
기타 (통화 후)",기타(자격증 사본),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAW002507040001&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
83,양천구 목동신시가지2단지아파트 외곽미화원 모집,등록일 : 2025-07-04,마감일 : 2025-07-18,Not found,경력무관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",월급 137 만원 이상,서울특별시 양천구 목동서로,양천구,"주5일
주 25시간 근로
08:00 ~ 14:00",(유) 원광,"직무내용
- 아파트미화 업무 
- 주 5일 근무: 월-금 08:00-14:00(휴게시간 1시간).
- 토요일, 공휴일 휴무
- 급여 : 1,377,490원","방문,
기타 (전화 문의 후 지원 010-7922-6383 (미화반장))",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJKN002507040002&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
84,[풍납동] 극동 아파트청소원 모집,등록일 : 2025-07-04,마감일 : 2025-09-03,Not found,경력무관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",월급 151 만원 ~ 151 만원,서울특별시 송파구 올림픽로45길,송파구,"주6일
주 25시간 근로",(주)현대개발,"직무내용
풍납동 극동아파트 계단 공용부청소 
근무시간:09:00~16:00/09:00~12:00(주6일) 휴게시간:12:00~14:00
급여:1,514,530원","방문,팩스",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAS002507040001&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
85,방문재가 요양보호사 모집(구로2동),등록일 : 2025-07-03,마감일 : 2025-07-21,Not found,경력무관,재가 요양보호사,"시급 10,030 원 이상",서울특별시 구로구 가마산로11길,구로구,"주6일
주 39시간 근로",아이레네주야간보호센터,"직무내용
구로구 구로2동 2마을마당인근/ 대상자 중국교포로 중국교포 요양사님 선호

- 요양보호대상자: 4등급 할머니 45년생 중국 할머니 +1등급 42년생 중국 할아버지 부부 케어
                       할머니는 거동 가능. 할아버지 기저귀 참.부축거동함
- 직무내용:전반적인 일상생활 지원.가사도움,병원동행
- 장기요양급여 적용 근로시간 08시~12시+ 15시~18시/주6일/중증수당3천원
- 급여:  시급10,030원(주휴수당,연차수당,기타수당 포함시 12,700원)",방문,"이력서,자기소개서",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAH002507030010&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
86,(봉천동) 재가요양사,등록일 : 2025-07-03,마감일 : 2025-07-17,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 관악구 관악로10길,관악구,"주5일
주 15시간 근로
15:00 ~ 06:00",효사랑복지센터,"직무내용
* 4등급 할아버지(배우자 거주)
  >> 거동 가능, 일상생활지원
* 근무시간 15:00~18:00 (3시간)
* 주5일
* 시급 : 12,700원(10,030+주휴+연차수당)
* 모래내 어린이공원 근처 거주","방문,워크넷",기타(요양보호사 자격증),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJ21002507030026&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
87,[재가요양보호사 모집] 도림동 / 4등급 / 남자 어르신,등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 영등포구 도영로11길,영등포구,주6일,연세재가복지센터,"직무내용
[  재가 요양보호사 모집 ] - 신도림역 부근

-직무 : 4등급/남자어르신(88세) / 일상생활지원 및 가사지원, 산책동행

-근무시간 : 09:00~12:00 / 주6일 (오후 시간 추가근무 가능자)

-급여: 시급13,250원 (연차수당, 주휴수당, 기타 수당 포함) 

*전화문의 후 방문 (김수미 센터장 010-4021-9127)",Not found,Not found,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAU002507030006&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
88,방문재가 요양보호사 모집(개봉2동),등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력무관,재가 요양보호사,"시급 10,030 원 이상",서울특별시 구로구 개봉로20길,구로구,"주5일
주 20시간 근로
09:00 ~ 13:00",기쁨샘재가노인복지센터,"직무내용
구로구 개봉2동 개봉현대아파트 1단지내
- 요양보호대상자: 2등급 할머니 70 대  후반/재가요양사 모집 공고/가족:딸(직장)
- 직무내용: 기저귀참,기운이 없으셔서  거의 앉아 계심/ 식사도움,청소,위생관리
- 장기요양급여 적용 근로시간 : 09시~13시/주5일(추가근무 15-18시 )
- 급여:  시급10,030원(주휴수당,연차수당,기타수당 포함시 12,700원)
-내국인 우대","방문,팩스,
기타 (채용담당자와 유선통화후 방문면접)",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAH002507030008&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
89,동화약품 신사옥 건물 미화원 모집,등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력1년,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",월급 184 만원 ~ 184 만원,서울특별시 중구 서소문로9길,중구,"주5일
주 35시간 근로",(주)에스와이인터텍,"직무내용
건물 내 청결업무, 바닥/화장실/유리청소 및 소모품보충, 쓰레기 수거 등
*근무시간
-주5일(주말, 공휴일 휴무)
-주간조(06:00~15:00) 5명, 마감조(14:00~22:00) 1명
*급여: 월1,840,000원(연차수당 별도)","방문,
이메일 (개인회원 로그인 후 조회가능)",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAY002507030006&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
90,홍은벽산아파트 경비원 구인,등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력무관,아파트·빌라 경비원,월급 244 만원 ~ 244 만원,서울특별시 서대문구 세검정로1길,서대문구,"주5일
주 35시간 근로",(주）더지엠에스,"직무내용
- 홍은벽산아파트 경비원 구인
- 근무시간 : 6시 교대(격일제 근무)
- 급여 : 2,440,710원
- 면접진행 - 7/4(금)오후3시
  홍은벽산아파트 109동뒤관리사무소 1층 회의실",방문,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAO002507030005&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
91,창동고 부근 방문요양보호사 구인합니다,등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 도봉구 노해로62길,도봉구,"주5일
주 15시간 근로
09:00 ~ 12:00",(A)무지개재가복지센터,"직무내용
45년생 3등급 할머니 
- 가사지원, 환경정리, 정서지원(말벗)
- 근무시간 : 오전 9시 ~ 12시(주5일 15시간)
- 시급 12,700원
- 6개월 만근시 10만원 지급, 명절수당 지급
* 요양보호사 자격증, 1년이내 건강검진 결과표 필수",방문,"기타(필요서류 : 요양보호사 자격증, 1년 이내 건강검진 결과표)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAK002507030008&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
92,[목동] 09:00~12:00/ 4등급 할머니/ 요양보호사 구인,등록일 : 2025-07-03,마감일 : 2025-08-02,Not found,경력무관,재가 요양보호사,"시급 10,030 원 이상",서울특별시 양천구 목동서로,양천구,"주5일
주 15시간 근로
09:00 ~ 12:00",효자손실버케어센터,"직무내용
- 요양보호대상자: 4등급 할머니
- 직무내용: 일상생활 지원, 정서지원
- 장기요양급여 적용 근로시간 : 09:00~12:00 (주5일), 비급여 추가 시간 있을 수 있음
- 시       급 : 12,700원(기본 시급 10,030원 + 제 수당 포함)
**배우자(2등급) 거주, 추가시간 근무 시 비급여 포함 300만원",Not found,Not found,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAT002507030005&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
93,양재역 부근 회사건물경비 구인 / 바로 근무가능자,등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력1년,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",월급 227 만원 ~ 227 만원,서울특별시 서초구 남부순환로356길,서초구,"주5일
주 40시간 근로
06:00 ~ 06:00",범호개발주식회사,"직무내용
3호선 양재역 부근 회사건물 경비 구인  / 경비교육이수증 및 운전면허소지자 

* 교대시간 : 06시 (휴게시간 10.5시간)
* 급여 : 2.278.633(세전)
* 근무내용 : 차량출입 및 잡상인 통제, 주차관리 (운전가능하신분)
* 성실하시고 책임감 강하신분  지원 바랍니다. 

<지원하실분은 전화 주시면 지원방법 및 면접일정등  업무사항에 대해서 알려드리겠습니다. >
<실업급여 수급을 위한  지원은 양해부탁드립니다. >","기타(이력서 , 경비교육이수증  사진 찍어서  문자로  보내주시기 바랍니다. )",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJKZ002507030002&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
94,재가요양보호사 구인,등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 강남구 학동로,강남구,"주5일
주 18시간 근로
13:00 ~ 16:00",해오름파견센터,"직무내용
-직무대상 : 4등급 할아버지 (인지 정확하심, 노인성 기력 쇠약)
-직무내용 : 정리정돈 (목욕은 배우자가, 많은 케어 배우자가 직접 함.)
-근무시간 :  오전 09-12 또는 오후 13:00~16:00 주5일 / 협의 가능함
-급여 : 기본시급 10,030 (주휴 및 연차수당 등 포함 13,000원)
-근무지 : 강남구 학동로 432(삼성동, 롯데아파트) 102동 (7호선 청담역 인근)",기타(전화 후 면접),이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAB002507030003&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
95,[이촌역/엘지한강자이 아파트/3등급] 재가요양보호사 구인,등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 용산구 이촌로64길,용산구,"주6일
주 18시간 근로",고운손방문요양센터 주식회사,"직무내용
[이촌역/엘지한강자이 아파트]  3등급 할머니 재가요양

- 직무내용:  식사도움, 목욕도움(주2회 희망), 이동 도움(휠체어), 일상생활 지원

- 장기요양급여 적용 근로시간: 1일 3시간

-  주6일 근무 /  근무시간 : 09:00~12:00 (근로시간 외 추가시간 있을 수 있음)

- 시급: 12,700원 (시급 10,030원 + 주휴수당, 연차수당 기타 제수당 포함)+추가 시급 협의

* 대상자 요청에 의한 '추가근무' 있음
(다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정지) 등에 차이가 있을 수 있음)
그외 근무시간, 근무요일, 임금 등은 별도계약 사항으로 본 구인과 관계없음","방문,
기타 (통화 후 면접)",기타(자격증 사본),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAV002507030007&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
96,아파트 실내 청소원,등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력무관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)","시급 10,030 원 이상",서울특별시 구로구 경인로40길,구로구,"주6일
주 18시간 근로
08:30 ~ 11:30",청실아파트입주자대표회의,"직무내용
-아파트 청소 업무/하루 3시간 근무
-월급여: 912,730원
-근무시간: 08시30분~11시30분(3시간근무함)
-아파트 내부  계단, 복도,승강기 내부등 청소
-계약직: 6개월(촉탁직)","방문,팩스",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAH002507030007&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
97,(종로 혜화동 무애빌딩) 미화원 채용,등록일 : 2025-07-03,마감일 : 2025-07-17,Not found,경력,건물 청소원,월급 182 만원 ~ 182 만원,서울특별시 종로구 동숭길,종로구,"주5일
주 33시간 근로
06:00 ~ 14:30",(주)에스씨엠코리아,"직무내용
[미화원 모집]

-위치: 종로구 혜화동 무애빌딩
-근무시간: 오전6시~오후2시30분 (휴게시간: 11:00~13:00)
-월급: 1,824,000원
-주5일",팩스,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAX002507030007&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
98,"* 서원A / 2등급 어르신 / 15:30~18:30, 주6일",등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력무관,요양보호사(노인요양사),"시급 10,030 원 ~ 10,030 원",서울특별시 도봉구 마들로,도봉구,"주6일
주 18시간 근로
15:30 ~ 18:30",평안어르신재가센터,"직무내용
* 2등급 여어르신(60 초중반)
* 아들동거 - 직장출근
* 근무시간 15:30~18:30, 주6일
* 시급 12900원(주휴수당 등 포함) + 중증수당
* 업무내용 : 이동도움(파킨슨), 기저귀케어는없음(착용은 함), 반찬1~2가지, 일상업무
* 서원아파트","방문,
기타 (전화 후 면접 010-3919-2658)","기타(요양보호사자격증, 건강검진확인서)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAK002507030007&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
99,성수동 건물미화원( 07:00~15:00(휴게 11~13:30)/격...,등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력무관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",월급 148 만원 ~ 148 만원,서울특별시 성동구 성수동2가,성동구,"주6일
주 28시간 근로",（주）을지종합관리,"직무내용
- 성수동 창미빌딩 내부 미화업무
-근무시간 07:00~15:00(휴게 11~13:30)/격주토 08:00~11:00(휴게 09~10시) 주28.5시간
-급여 월 1,482,690원
-전화문의 02-908-1335",팩스,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAQ002507030003&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
100,요양보호사 구인,등록일 : 2025-07-03,마감일 : 2025-08-02,Not found,경력,요양보호사(노인요양사),"시급 10,030 원 ~ 10,030 원",서울특별시 마포구 독막로,마포구,"주6일
주 18시간 근로
07:30 ~ 10:30",수정실버케어센터,"직무내용
-요양보호대상자:  4등급 할아버지 (독거)
-직무내용: 가사지원, 말벗, 산책, 청소
-근로시간: 07:30 - 10:30 (주6일 필수)               
-시급: 13,000원 (최저시급 10,030원 + 주차수당 + 연차수당 + 기타수당 포함된 금액) 
-근무지: 서울시 마포구 독막로 266 (대흥동, 대흥동태영아파트)
-문의:  010-2512-1477 전화 후 방문","방문,
기타 (- 문의 010-2512-1477 전화 후 방문)","기타(건강검진내역서(채용시), 요양보호사 자격증 1급)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJKE002507030010&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
101,방문 재가요양보호사 모집(항동),등록일 : 2025-07-03,마감일 : 2025-08-10,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 구로구 연동로,구로구,"주5일
주 15시간 근로
13:00 ~ 16:00",정성다해노인복지센터,"직무내용
구로구 항동 매화빌라내(항동초등학교 건너편)

- 요양보호대상자: 4등급 할머니 39 년생 재가요양사 모집 공고
- 직무내용: 일상생활지원등
- 장기요양급여 적용 근로시간 : 13시~16시/주5일
- 급여:  시급10,030원(주휴수당,연차수당,기타수당 포함시 12,750원)","방문,
기타 (통화 후 방문면접)","이력서,기타(요양보호사 자격증)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAH002507030005&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
102,연희동 3등급 할아버지 케어하실 재가요양보호사님 모집,등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력무관,재가 요양보호사,"시급 10,030 원 이상",서울특별시 서대문구 연희로10길,서대문구,"주5일
주 15시간 근로
09:00 ~ 12:00",어른이도움센터,"직무내용
3등급 할아버지케어(배우자 계심)거동 가능 하십니다.
일상생활지원 및 식사도움, 청소등/ 월26회 (격주토있을 수 있음)
시급10030+주휴수당등 포함 13,500원
자세한 사항은 센터로 전화 주세요.





 *실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자 마다 주 소정 근로시간이나 임금, 근무(예정)지 등에 차이가 있을수 있음.","방문,
기타 (전화통화 후 방문면접)","이력서,기타(요양보호사 자격증)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJ21002507030016&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
103,"요양보호사 - 시흥동,4등급 여 09:00~12:00, 주5일",등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 금천구 독산로36가길,금천구,"주5일
09:00 ~ 12:00",우리재가노인복지센터,"직무내용
○ 4등급 여 

○ 기본 시급 10030원 + 주휴수당 + 연차수당 + 기타수당 = 12700원",방문,기타(자격증 사본),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAI002507030003&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
104,* 문화고등학교 인근 / 2등급 할아버지 / 오후1~5시,등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 도봉구 도봉로150길,도봉구,"주6일
주 24시간 근로
13:00 ~ 17:00",평안어르신재가센터,"직무내용
* 2등급 할아버지
* 배우자동거 - 가사전담하심
* 근무시간 13-17시, 주6일
* 시급 12900원(주휴수당 등 포함) + 중증수당
* 업무내용 : 이동도움, 어르신신체케어, 샤워도움 등
* 문화고등학교 인근","방문,
기타 (전화 후 면접 010-3919-2658)","기타(요양보호사자격증, 건강검진확인서)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAK002507030006&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
105,(상일동)강동리엔파크11단지아파트 내부 청소원 모집,등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력무관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",월급 137 만원 ~ 137 만원,서울특별시 강동구 고덕로98길,강동구,"주5일
주 25시간 근로",주식회사에코그린티엠,"직무내용
(상일동)강동리엔파크11단지아파트 내부청소 모집
- 월1,373,110원 (복지카드 소지시, 수당 5만원 별도)
- 08:30~15:00(주5일), 휴게시간 12:00~13:15 
- 지원방법: 이력서 문자 전송(010-2685-7535) 또는 워크넷 채용지원 

* 면접 대상자분은 개별 연락 드릴 예정입니다.","워크넷,
기타 (이력서 문자 전송(010-2685-7535) )",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAC002507030012&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
106,광장동 재가요양보호사 모집,등록일 : 2025-07-03,마감일 : 2025-08-02,Not found,경력무관,재가 요양보호사,"시급 10,030 원 이상",서울특별시 광진구 아차산로78가길,광진구,"주5일
주 15시간 근로
10:00 ~ 13:00",건행재가복지센터,"직무내용
광장동, 연세리버빌 재가 요양보호 업무 
- 케어대상 : 4등급 할머니(부부,아들 거주/유방 항암 치료 중) 가사 지원, 식사 지원, 정서 지원, 병원 동행 등
- 근무시간 : 주 5일 (오전) 10시 00분 ~ (오후) 1시 00분 
- 임금형태 : 시급10,030원(추가 수당 별도 지급)
* 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.",Not found,Not found,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJKI002507030005&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
107,재가 요양보호사 모집,등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력무관,재가 요양보호사,"시급 12,700 원 이상",서울특별시 관악구 조원로16길,관악구,"주5일
주 16시간 근로
08:00 ~ 11:00",더함재가복지센터,"직무내용
--신대방역, 조원초등학교앞, 3등급할머니
-신체활동지원, 일상생활지원
-주5월, 08:00~11:00(월요일 08:00~12:00)","방문,
기타 (전화통화후 방문면접)","이력서,기타(건강검진표)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJKP002507030012&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
108,신당삼성아파트 경비원 모집,등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력1년,아파트·빌라 경비원,월급 232 만원 ~ 232 만원,서울특별시 중구 청구로1길,중구,"주5일
주 39시간 근로",주식회사 이데아그룹,"직무내용
신당삼성아파트 경비원  모집
격일제근무임 06시-06시(휴게 9,5시간)
월2,326,240원
경비신임교육이수필수, 복지카드 소지자 필수임


*5호선-청구역-3번 출구 도보10분",방문,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAY002507030005&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
109,[ 우면주공 ] 2등급할머니 /08:30~12:30 / 주5일 / ...,등록일 : 2025-07-03,마감일 : 2025-09-02,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 서초구 바우뫼로7길,서초구,"주5일
08:30 ~ 12:30",가구마다 재가요양센터,"직무내용
- 우면 주공1단지 2등급할머니 케어
- 기본요양서비스
- 근무시간 : 08:30~12:30 / 주5일근무
- 급여 : 시급 10.030원 (주휴 수당 포함 시급13.500원)
- 지원 : 010-5720-3683",기타(전화 후 면접안내),"이력서,기타(요양보호사)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAP002507030008&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
